43210

13.5 , 4295 , 4232
5.125 , 4295 , 949
12.25 , 4295 , 409
3.25 , 4295 , 1081
1.875 , 4295 , 1988
3.875 , 4295 , 1488
321 , 4296 , 4296
12.375 , 4296 , 335
1.625 , 4296 , 1100
223.75 , 4297 , 4297
2.875 , 4297 , 3311
15.125 , 4297 , 2208
14 , 4297 , 754
9.375 , 4297 , 3029
0.875 , 4297 , 3175
5.625 , 4297 , 2385
4.625 , 4297 , 1428
317.125 , 4298 , 4298
9.625 , 4298 , 896
15.125 , 4298 , 629
4.25 , 4298 , 1189
3.875 , 4298 , 3769
5.5 , 4298 , 456
6.375 , 4298 , 1532
8.125 , 4298 , 2778
8.375 , 4298 , 3402
14 , 4298 , 2340
6.5 , 4298 , 2673
6.5 , 4298 , 2473
10.625 , 4298 , 4025
1.5 , 4298 , 390
202.875 , 4299 , 4299
7 , 4299 , 4185
3.75 , 4299 , 1573
1 , 4299 , 765
7.375 , 4299 , 3882
259.5 , 4300 , 4300
6.375 , 4300 , 3988
15.25 , 4300 , 413
313.125 , 4301 , 4301
2.25 , 4301 , 1006
0.75 , 4301 , 1487
8.5 , 4301 , 1002
15.125 , 4301 , 1206
7 , 4301 , 2932
3 , 4301 , 3378
7.25 , 4301 , 625
14.5 , 4301 , 3341
14 , 4301 , 1636
14.125 , 4301 , 1863
13.5 , 4301 , 1039
321.375 , 4302 , 4302
5.5 , 4302 , 1447
8.75 , 4302 , 2379
7.625 , 4302 , 3024
10.625 , 4302 , 1772
10.625 , 4302 , 2867
11.375 , 4302 , 1009
7 , 4302 , 3329
5.625 , 4302 , 71
350.625 , 4303 , 4303
12.375 , 4303 , 1582
3 , 4303 , 430
11.375 , 4303 , 2623
14.875 , 4303 , 29
0.875 , 4303 , 1513
264.625 , 4304 , 4304
12 , 4304 , 3003
10.5 , 4304 , 2995
10.375 , 4304 , 1026
340.25 , 4305 , 4305
12.5 , 4305 , 2953
14.375 , 4305 , 2277
1.625 , 4305 , 290
14.125 , 4305 , 1882
15.25 , 4305 , 3298
7.25 , 4305 , 4123
11.25 , 4305 , 3782
12.75 , 4305 , 2708
309.125 , 4306 , 4306
2.75 , 4306 , 1335
12.75 , 4306 , 807
0.875 , 4306 , 1601
4.75 , 4306 , 2441
1.5 , 4306 , 1287
2.25 , 4306 , 3801
0.125 , 4306 , 241
13.875 , 4306 , 1747
256 , 4307 , 4307
12.125 , 4307 , 48
207.75 , 4308 , 4308
352 , 4309 , 4309
5 , 4309 , 3164
13.75 , 4309 , 1488
6.875 , 4309 , 2102
14.75 , 4309 , 2029
7.375 , 4309 , 3098
7.125 , 4309 , 2711
3.625 , 4309 , 802
0.25 , 4309 , 1579
14.25 , 4309 , 1724
7 , 4309 , 3953
247.5 , 4310 , 4310
13 , 4310 , 1393
4.375 , 4310 , 951
12.25 , 4310 , 3386
0.75 , 4310 , 2203
0.625 , 4310 , 4215
3.375 , 4310 , 4117
9.625 , 4310 , 873
381 , 4311 , 4311
4.5 , 4311 , 152
1.25 , 4311 , 369
11.875 , 4311 , 479
2 , 4311 , 780
11.25 , 4311 , 3560
1 , 4311 , 1510
1.5 , 4311 , 31
9.25 , 4311 , 2215
7.75 , 4311 , 4309
264.75 , 4312 , 4312
0.125 , 4312 , 4254
3.875 , 4312 , 2115
4.875 , 4312 , 1021
2.75 , 4312 , 4133
13.375 , 4312 , 1986
241.125 , 4313 , 4313
1.375 , 4313 , 1212
8.875 , 4313 , 1980
8.375 , 4313 , 3076
1.75 , 4313 , 3038
3.625 , 4313 , 1602
265.125 , 4314 , 4314
9.75 , 4314 , 3966
14.25 , 4314 , 2342
7.5 , 4314 , 3617
4 , 4314 , 2411
1.5 , 4314 , 2243
1.75 , 4314 , 4074
3.25 , 4314 , 4212
222.125 , 4315 , 4315
1.125 , 4315 , 3052
9 , 4315 , 3380
272.125 , 4316 , 4316
4.875 , 4316 , 616
10.125 , 4316 , 1122
257.25 , 4317 , 4317
3.375 , 4317 , 1870
6 , 4317 , 1031
12.5 , 4317 , 52
0.25 , 4317 , 3133
207.125 , 4318 , 4318
14.125 , 4318 , 3311
254.125 , 4319 , 4319
10.875 , 4319 , 1768
10.625 , 4319 , 515
341.625 , 4320 , 4320
6.375 , 4320 , 8
9.75 , 4320 , 2477
4.625 , 4320 , 2236
2.25 , 4320 , 2533
7.125 , 4320 , 2697
10.375 , 4320 , 1610
13.625 , 4320 , 808
4.5 , 4320 , 2779
10 , 4320 , 3146
1.375 , 4320 , 1840
13.25 , 4320 , 3340
11.125 , 4320 , 3408
7.75 , 4320 , 3724
208 , 4321 , 4321
3.125 , 4321 , 2745
6.75 , 4321 , 1326
15.5 , 4321 , 993
14.75 , 4321 , 714
259.375 , 4322 , 4322
8.625 , 4322 , 2180
9 , 4322 , 1272
9.875 , 4322 , 155
7 , 4322 , 1563
10.625 , 4322 , 51
15.375 , 4322 , 30
13.5 , 4322 , 617
242.875 , 4323 , 4323
8.625 , 4323 , 4177
5 , 4323 , 1259
3.875 , 4323 , 3909
317 , 4324 , 4324
9 , 4324 , 4183
2.625 , 4324 , 2918
11.25 , 4324 , 2588
5.125 , 4324 , 2592
6.125 , 4324 , 2492
14.75 , 4324 , 3600
8.25 , 4324 , 3360
5.25 , 4324 , 1795
4 , 4324 , 1981
0.625 , 4324 , 4037
3.625 , 4324 , 1437
302.875 , 4325 , 4325
7.25 , 4325 , 1887
5 , 4325 , 4012
270 , 4326 , 4326
11.75 , 4326 , 3160
7.375 , 4326 , 1107
6.25 , 4326 , 2941
1.125 , 4326 , 3976
268.75 , 4327 , 4327
7.5 , 4327 , 1541
13.75 , 4327 , 3526
2.125 , 4327 , 211
14 , 4327 , 2912
290.5 , 4328 , 4328
268.25 , 4329 , 4329
11.5 , 4329 , 3634
1.625 , 4329 , 1335
2.125 , 4329 , 830
14.75 , 4329 , 2064
13 , 4329 , 2924
281.875 , 4330 , 4330
12.75 , 4330 , 1917
3.75 , 4330 , 2249
6.625 , 4330 , 3952
5.625 , 4330 , 1946
11.25 , 4330 , 204
11.5 , 4330 , 2353
0.75 , 4330 , 1478
8.125 , 4330 , 3024
5.375 , 4330 , 2581
4.125 , 4330 , 4193
1.125 , 4330 , 1981
334 , 4331 , 4331
11.125 , 4331 , 698
3.375 , 4331 , 1725
3.25 , 4331 , 1095
9 , 4331 , 3697
8.625 , 4331 , 1039
1.375 , 4331 , 825
14.375 , 4331 , 194
3.875 , 4331 , 2047
10.625 , 4331 , 1530
10.25 , 4331 , 4113
315.5 , 4332 , 4332
12.25 , 4332 , 2226
9.125 , 4332 , 1526
11.25 , 4332 , 2199
7.625 , 4332 , 3361
256.375 , 4333 , 4333
9.125 , 4333 , 112
3.5 , 4333 , 1127
9.75 , 4333 , 366
4.75 , 4333 , 1054
1.5 , 4333 , 3119
3.375 , 4333 , 97
9.625 , 4333 , 1828
2.375 , 4333 , 4195
5 , 4333 , 3826
330.125 , 4334 , 4334
10.25 , 4334 , 3761
14.125 , 4334 , 1437
9.5 , 4334 , 3044
10.5 , 4334 , 3271
8.375 , 4334 , 4253
12.75 , 4334 , 4309
14.25 , 4334 , 3728
9.125 , 4334 , 2186
11 , 4334 , 2752
4.75 , 4334 , 1894
12 , 4334 , 454
271.375 , 4335 , 4335
4.625 , 4335 , 2086
1 , 4335 , 1546
8 , 4335 , 2785
0.5 , 4335 , 3826
3.625 , 4335 , 1253
5.625 , 4335 , 3750
15.375 , 4335 , 3324
5.25 , 4335 , 4167
8.75 , 4335 , 1051
0.625 , 4335 , 924
13.75 , 4335 , 1780
266.875 , 4336 , 4336
1.625 , 4336 , 1245
8.375 , 4336 , 3030
1 , 4336 , 824
392.125 , 4337 , 4337
3.25 , 4337 , 48
9.125 , 4337 , 1240
5.375 , 4337 , 566
5.375 , 4337 , 1782
2 , 4337 , 1503
11.375 , 4337 , 1756
12.25 , 4337 , 3814
11.25 , 4337 , 1425
15.375 , 4337 , 2823
8.625 , 4337 , 3641
1.625 , 4337 , 3677
11.125 , 4337 , 1656
9 , 4337 , 808
9.75 , 4337 , 1918
282.75 , 4338 , 4338
0.125 , 4338 , 1733
8.625 , 4338 , 794
13.375 , 4338 , 3079
6.375 , 4338 , 1406
11.375 , 4338 , 1750
243.5 , 4339 , 4339
301.75 , 4340 , 4340
13 , 4340 , 4226
2.25 , 4340 , 4138
5.25 , 4340 , 2778
5.125 , 4340 , 1519
8.375 , 4340 , 3564
1.5 , 4340 , 4025
11.125 , 4340 , 1940
0.75 , 4340 , 4149
9 , 4340 , 2693
0.75 , 4340 , 927
4.25 , 4340 , 1629
11.75 , 4340 , 230
221.625 , 4341 , 4341
1.125 , 4341 , 1728
6.5 , 4341 , 892
10.375 , 4341 , 2862
2.625 , 4341 , 577
293.75 , 4342 , 4342
14.125 , 4342 , 2678
3.625 , 4342 , 3403
254.5 , 4343 , 4343
13 , 4343 , 346
15.25 , 4343 , 2421
10.625 , 4343 , 4302
258.375 , 4344 , 4344
10 , 4344 , 1245
3.5 , 4344 , 1096
3.125 , 4344 , 707
5 , 4344 , 3376
9.75 , 4344 , 2490
3.75 , 4344 , 1509
2.875 , 4344 , 348
1.375 , 4344 , 2849
11.375 , 4344 , 3441
2.625 , 4344 , 2778
1.125 , 4344 , 3752
5.25 , 4344 , 2682
6.25 , 4344 , 3703
11.75 , 4344 , 1992
231.75 , 4345 , 4345
14 , 4345 , 2743
2.625 , 4345 , 3901
1.375 , 4345 , 3260
9.5 , 4345 , 1914
14.5 , 4345 , 3906
12.875 , 4345 , 980
195.625 , 4346 , 4346
6.375 , 4346 , 146
9.25 , 4346 , 183
303 , 4347 , 4347
12.5 , 4347 , 4287
5.25 , 4347 , 2953
12.625 , 4347 , 3009
9.125 , 4347 , 428
6.375 , 4347 , 1198
4.25 , 4347 , 1705
9.25 , 4347 , 1567
7.125 , 4347 , 268
8.25 , 4347 , 4271
231.25 , 4348 , 4348
340.5 , 4349 , 4349
5.5 , 4349 , 1536
10 , 4349 , 2014
1.5 , 4349 , 68
2.75 , 4349 , 2076
1.25 , 4349 , 1941
2.5 , 4349 , 2996
2.125 , 4349 , 36
11 , 4349 , 2710
1.375 , 4349 , 495
8.375 , 4349 , 2366
11.875 , 4349 , 2373
1.125 , 4349 , 3232
6.125 , 4349 , 92
216.75 , 4350 , 4350
8.625 , 4350 , 435
14.875 , 4350 , 3462
11.375 , 4350 , 1199
282 , 4351 , 4351
14.25 , 4351 , 3961
260.375 , 4352 , 4352
0.375 , 4352 , 2650
13.25 , 4352 , 554
6.5 , 4352 , 1322
0.5 , 4352 , 4066
8.25 , 4352 , 2769
13.25 , 4352 , 2639
4.375 , 4352 , 683
2.75 , 4352 , 477
373.125 , 4353 , 4353
10 , 4353 , 3147
15.25 , 4353 , 1803
14.875 , 4353 , 2355
1.75 , 4353 , 1280
10.375 , 4353 , 1128
12 , 4353 , 1208
10 , 4353 , 800
12.125 , 4353 , 277
4.25 , 4353 , 2611
2 , 4353 , 3098
10.75 , 4353 , 1375
4.125 , 4353 , 2673
11.25 , 4353 , 1295
9 , 4353 , 2073
301.125 , 4354 , 4354
10.75 , 4354 , 3129
4 , 4354 , 4260
14.125 , 4354 , 668
11.75 , 4354 , 1582
7.625 , 4354 , 3582
3 , 4354 , 2504
307.375 , 4355 , 4355
8.375 , 4355 , 520
7.5 , 4355 , 3167
10.5 , 4355 , 1122
9.25 , 4355 , 1599
1.375 , 4355 , 2242
14.5 , 4355 , 3166
352.625 , 4356 , 4356
15.375 , 4356 , 3458
9.875 , 4356 , 1179
2.75 , 4356 , 4286
12.125 , 4356 , 3556
5 , 4356 , 1148
8.125 , 4356 , 772
7.875 , 4356 , 3669
0.125 , 4356 , 2783
0.25 , 4356 , 3517
6.375 , 4356 , 3774
3.125 , 4356 , 811
229.125 , 4357 , 4357
1.25 , 4357 , 359
344 , 4358 , 4358
14.5 , 4358 , 3125
9.75 , 4358 , 1426
11.625 , 4358 , 3842
1.5 , 4358 , 1472
7.375 , 4358 , 3757
5.875 , 4358 , 1578
4.125 , 4358 , 183
6.625 , 4358 , 3354
7.625 , 4358 , 3029
1.5 , 4358 , 1391
11.375 , 4358 , 3218
1 , 4358 , 3723
6.25 , 4358 , 3865
9.125 , 4358 , 2411
281.75 , 4359 , 4359
13.5 , 4359 , 1310
3.75 , 4359 , 934
13.75 , 4359 , 396
5.625 , 4359 , 982
0.5 , 4359 , 954
10.875 , 4359 , 1097
11.5 , 4359 , 2564
11.5 , 4359 , 1255
1.125 , 4359 , 4262
6.125 , 4359 , 3183
375 , 4360 , 4360
2.375 , 4360 , 4074
9.375 , 4360 , 1215
13.375 , 4360 , 3890
10.75 , 4360 , 4314
12.125 , 4360 , 2114
257.25 , 4361 , 4361
10.875 , 4361 , 740
6.625 , 4361 , 18
6.625 , 4361 , 4174
5 , 4361 , 2537
6.75 , 4361 , 2260
5.625 , 4361 , 691
1.75 , 4361 , 3054
12.125 , 4361 , 3819
7.625 , 4361 , 1880
412.375 , 4362 , 4362
15.25 , 4362 , 1684
1.25 , 4362 , 3927
12.5 , 4362 , 1246
2.75 , 4362 , 3014
8.5 , 4362 , 3957
14.875 , 4362 , 3333
10.125 , 4362 , 3694
8.875 , 4362 , 1637
1.75 , 4362 , 1249
7.875 , 4362 , 653
8.875 , 4362 , 4210
228.625 , 4363 , 4363
13.125 , 4363 , 796
6.125 , 4363 , 2224
296.375 , 4364 , 4364
15.375 , 4364 , 3030
0.5 , 4364 , 602
6.625 , 4364 , 3687
3.75 , 4364 , 1514
8.875 , 4364 , 2081
1.75 , 4364 , 3962
259.375 , 4365 , 4365
268.375 , 4366 , 4366
5.5 , 4366 , 136
0.375 , 4366 , 2665
6 , 4366 , 147
12 , 4366 , 630
10.375 , 4366 , 2463
7.5 , 4366 , 10
1.25 , 4366 , 1410
8.5 , 4366 , 1653
2.625 , 4366 , 3617
6.5 , 4366 , 2424
6 , 4366 , 1074
293.125 , 4367 , 4367
6.25 , 4367 , 1839
11.25 , 4367 , 4238
11.25 , 4367 , 394
1.625 , 4367 , 2382
9.25 , 4367 , 1104
8.5 , 4367 , 794
355.375 , 4368 , 4368
13.625 , 4368 , 926
11.375 , 4368 , 2915
5.5 , 4368 , 2617
2.875 , 4368 , 1382
11.125 , 4368 , 4077
14 , 4368 , 3904
12.25 , 4368 , 992
5.875 , 4368 , 1830
15.5 , 4368 , 1121
4.5 , 4368 , 4025
385.5 , 4369 , 4369
14.375 , 4369 , 3760
4.75 , 4369 , 1009
12 , 4369 , 1373
5.5 , 4369 , 3511
0.375 , 4369 , 1198
7 , 4369 , 3606
13.875 , 4369 , 9
3.75 , 4369 , 2044
13.125 , 4369 , 1751
4 , 4369 , 2662
13 , 4369 , 454
0.75 , 4369 , 1
295 , 4370 , 4370
8.625 , 4370 , 4225
12 , 4370 , 2025
1.375 , 4370 , 2763
10.625 , 4370 , 456
3.25 , 4370 , 1077
0.25 , 4370 , 2323
4.625 , 4370 , 2065
4.625 , 4370 , 2708
1.125 , 4370 , 2613
13.625 , 4370 , 1665
3.125 , 4370 , 3605
4.25 , 4370 , 3682
9.375 , 4370 , 2127
334 , 4371 , 4371
11.625 , 4371 , 986
9.25 , 4371 , 3533
8.875 , 4371 , 1822
2.25 , 4371 , 4093
13.125 , 4371 , 2496
11 , 4371 , 73
8.875 , 4371 , 610
4.625 , 4371 , 1193
14.625 , 4371 , 1939
11.5 , 4371 , 282
10 , 4371 , 3894
0.75 , 4371 , 3004
11.625 , 4371 , 1667
249.625 , 4372 , 4372
2.125 , 4372 , 3830
9 , 4372 , 109
15.5 , 4372 , 2517
7.375 , 4372 , 3735
335 , 4373 , 4373
3.375 , 4373 , 1585
8.625 , 4373 , 1314
2 , 4373 , 189
4.375 , 4373 , 3454
14.25 , 4373 , 2960
1.625 , 4373 , 179
266.375 , 4374 , 4374
10.875 , 4374 , 1096
9.75 , 4374 , 1367
267 , 4375 , 4375
14 , 4375 , 1407
6.25 , 4375 , 1427
0.375 , 4375 , 2740
1.125 , 4375 , 2056
6.25 , 4375 , 919
8.125 , 4375 , 4322
9.25 , 4375 , 1244
3.375 , 4375 , 857
243.625 , 4376 , 4376
4.75 , 4376 , 2781
14 , 4376 , 2393
4.375 , 4376 , 45
334.75 , 4377 , 4377
13.5 , 4377 , 39
9.625 , 4377 , 23
8.5 , 4377 , 1422
14.75 , 4377 , 723
4 , 4377 , 1885
6.375 , 4377 , 688
0.25 , 4377 , 1386
5.25 , 4377 , 1251
3.75 , 4377 , 3193
208.375 , 4378 , 4378
270.375 , 4379 , 4379
1.5 , 4379 , 2593
0.625 , 4379 , 921
2.875 , 4379 , 2490
340.25 , 4380 , 4380
8.625 , 4380 , 3145
2.25 , 4380 , 3828
1.75 , 4380 , 2303
3.25 , 4380 , 2699
0.625 , 4380 , 2001
11 , 4380 , 3990
8.375 , 4380 , 2444
4.625 , 4380 , 2132
1.375 , 4380 , 792
10.25 , 4380 , 3713
9.5 , 4380 , 1587
11.125 , 4380 , 3307
14.75 , 4380 , 4348
9.875 , 4380 , 2920
307.375 , 4381 , 4381
14.375 , 4381 , 715
10.125 , 4381 , 2031
15.25 , 4381 , 1061
3 , 4381 , 114
13.375 , 4381 , 2897
7.25 , 4381 , 2291
13.875 , 4381 , 3897
1.25 , 4381 , 127
6.125 , 4381 , 2759
7.5 , 4381 , 4161
1.875 , 4381 , 1091
1.875 , 4381 , 4309
219.25 , 4382 , 4382
13.375 , 4382 , 3068
11 , 4382 , 2421
307.25 , 4383 , 4383
6.125 , 4383 , 2278
10.875 , 4383 , 4379
5.875 , 4383 , 87
14.125 , 4383 , 3081
11.125 , 4383 , 4106
14 , 4383 , 377
11.25 , 4383 , 3750
0.625 , 4383 , 2214
396.5 , 4384 , 4384
8.875 , 4384 , 1644
7.375 , 4384 , 53
15.375 , 4384 , 2679
9 , 4384 , 1834
7.125 , 4384 , 1374
15 , 4384 , 36
15.25 , 4384 , 2509
12.625 , 4384 , 1832
5.75 , 4384 , 281
0.5 , 4384 , 2361
366.25 , 4385 , 4385
10.375 , 4385 , 3198
14.875 , 4385 , 1071
11.625 , 4385 , 3466
7.625 , 4385 , 3284
11 , 4385 , 1010
8.25 , 4385 , 440
10.125 , 4385 , 994
14 , 4385 , 2934
4 , 4385 , 2058
300.375 , 4386 , 4386
10.875 , 4386 , 1014
13 , 4386 , 2881
0.625 , 4386 , 265
1.75 , 4386 , 3043
10.5 , 4386 , 338
0.125 , 4386 , 92
9.75 , 4386 , 1935
0.375 , 4386 , 3458
9.5 , 4386 , 347
11.875 , 4386 , 66
287.25 , 4387 , 4387
0.25 , 4387 , 3606
5.875 , 4387 , 222
14.375 , 4387 , 555
10.375 , 4387 , 1468
2.75 , 4387 , 3710
13.75 , 4387 , 1381
1.75 , 4387 , 2587
8.375 , 4387 , 2187
12.875 , 4387 , 286
9.75 , 4387 , 4164
10 , 4387 , 1155
8 , 4387 , 611
207.125 , 4388 , 4388
3.75 , 4388 , 2286
4.625 , 4388 , 3826
5.375 , 4388 , 1407
312.375 , 4389 , 4389
9.375 , 4389 , 3602
13.75 , 4389 , 344
12.25 , 4389 , 1157
2.5 , 4389 , 2193
0.5 , 4389 , 2727
11.75 , 4389 , 1023
9.5 , 4389 , 3510
1.625 , 4389 , 3327
8.875 , 4389 , 3911
9.125 , 4389 , 1850
259.875 , 4390 , 4390
257.25 , 4391 , 4391
10.125 , 4391 , 2014
5.875 , 4391 , 2556
2.375 , 4391 , 4235
13.5 , 4391 , 808
3.625 , 4391 , 2794
293.5 , 4392 , 4392
3.25 , 4392 , 1978
11.5 , 4392 , 2698
15.25 , 4392 , 1669
8 , 4392 , 1113
15.375 , 4392 , 1406
1 , 4392 , 3739
5.375 , 4392 , 2475
4.375 , 4392 , 2670
12.75 , 4392 , 887
5.5 , 4392 , 1437
268.5 , 4393 , 4393
14.125 , 4393 , 1259
2.625 , 4393 , 2809
5 , 4393 , 4349
0.25 , 4393 , 2536
5.75 , 4393 , 3721
12.125 , 4393 , 1878
306.125 , 4394 , 4394
9 , 4394 , 3985
12.125 , 4394 , 4149
12.125 , 4394 , 980
7 , 4394 , 1738
4.125 , 4394 , 3834
281.75 , 4395 , 4395
15 , 4395 , 2074
3.5 , 4395 , 368
12.125 , 4395 , 206
12.125 , 4395 , 558
7.5 , 4395 , 3925
8.375 , 4395 , 964
15 , 4395 , 1974
0.75 , 4395 , 4044
12.125 , 4395 , 1484
6.25 , 4395 , 3726
10.75 , 4395 , 3341
9.5 , 4395 , 828
340.25 , 4396 , 4396
7.375 , 4396 , 1273
15.5 , 4396 , 1305
2.25 , 4396 , 1671
0.75 , 4396 , 1832
1.375 , 4396 , 487
7.25 , 4396 , 3842
9.375 , 4396 , 2978
14.125 , 4396 , 1179
1.75 , 4396 , 359
12.5 , 4396 , 4190
10.75 , 4396 , 3313
200.5 , 4397 , 4397
257.375 , 4398 , 4398
3.625 , 4398 , 622
3.75 , 4398 , 3906
11.125 , 4398 , 2586
9.625 , 4398 , 2433
376.625 , 4399 , 4399
13.375 , 4399 , 3010
308 , 4400 , 4400
1 , 4400 , 2705
293.125 , 4401 , 4401
1.125 , 4401 , 1164
1.125 , 4401 , 3784
14.5 , 4401 , 994
12.375 , 4401 , 2483
10.5 , 4401 , 1312
0.625 , 4401 , 690
13.875 , 4401 , 3335
8.375 , 4401 , 667
5.125 , 4401 , 3998
13.25 , 4401 , 3926
14 , 4401 , 2505
11.625 , 4401 , 3040
377.875 , 4402 , 4402
3.375 , 4402 , 2696
14.5 , 4402 , 2854
6.5 , 4402 , 4329
4.875 , 4402 , 1564
10.625 , 4402 , 475
4 , 4402 , 2901
214.375 , 4403 , 4403
12.375 , 4403 , 7
11.125 , 4403 , 1754
3.125 , 4403 , 2090
7.125 , 4403 , 1081
289 , 4404 , 4404
9.875 , 4404 , 578
4.625 , 4404 , 1935
12.5 , 4404 , 3748
10.25 , 4404 , 3814
11.25 , 4404 , 2300
4.125 , 4404 , 555
15 , 4404 , 1509
296 , 4405 , 4405
7.625 , 4405 , 4192
7 , 4405 , 1164
11 , 4405 , 2611
224.5 , 4406 , 4406
15 , 4406 , 3902
6.125 , 4406 , 4360
0.5 , 4406 , 1595
1.625 , 4406 , 108
7.375 , 4406 , 3772
8.125 , 4406 , 3063
220.5 , 4407 , 4407
9.75 , 4407 , 3963
316.875 , 4408 , 4408
7.75 , 4408 , 1380
9.125 , 4408 , 3277
7.5 , 4408 , 475
12.125 , 4408 , 760
13 , 4408 , 2815
11.125 , 4408 , 3502
6.125 , 4408 , 594
8.875 , 4408 , 3753
1 , 4408 , 461
337.625 , 4409 , 4409
13.375 , 4409 , 523
4.75 , 4409 , 3198
12.75 , 4409 , 3487
3.5 , 4409 , 4228
8.75 , 4409 , 679
1.375 , 4409 , 2163
15.375 , 4409 , 77
7.875 , 4409 , 1245
2.875 , 4409 , 2333
11.75 , 4409 , 3507
10.75 , 4409 , 2879
1.375 , 4409 , 772
2.75 , 4409 , 1491
9.625 , 4409 , 1650
241.75 , 4410 , 4410
13.75 , 4410 , 2637
328.25 , 4411 , 4411
1.125 , 4411 , 2617
318.375 , 4412 , 4412
3.375 , 4412 , 3876
14.5 , 4412 , 3967
7.875 , 4412 , 83
3.5 , 4412 , 624
3.5 , 4412 , 510
5 , 4412 , 473
2.375 , 4412 , 899
5.75 , 4412 , 2641
11.75 , 4412 , 743
8.375 , 4412 , 609
0.625 , 4412 , 799
397.875 , 4413 , 4413
3.125 , 4413 , 3118
0.375 , 4413 , 46
4 , 4413 , 1841
14.75 , 4413 , 1409
0.25 , 4413 , 1825
10.75 , 4413 , 3680
12 , 4413 , 2388
284.125 , 4414 , 4414
301.875 , 4415 , 4415
1.375 , 4415 , 2085
15.125 , 4415 , 458
10 , 4415 , 269
9.375 , 4415 , 2417
283.125 , 4416 , 4416
1.25 , 4416 , 3923
9.125 , 4416 , 4366
12.75 , 4416 , 4096
9 , 4416 , 187
289.375 , 4417 , 4417
13.25 , 4417 , 2313
6.25 , 4417 , 3839
1.25 , 4417 , 3809
6.875 , 4417 , 3945
8.125 , 4417 , 2955
364.125 , 4418 , 4418
13.375 , 4418 , 3931
4.625 , 4418 , 3819
8.375 , 4418 , 1839
7 , 4418 , 4385
5.5 , 4418 , 1095
7.5 , 4418 , 1898
13 , 4418 , 1373
9.5 , 4418 , 2527
7.125 , 4418 , 2199
5.25 , 4418 , 3059
296 , 4419 , 4419
5.625 , 4419 , 3748
13.75 , 4419 , 2622
6.125 , 4419 , 3261
10.125 , 4419 , 1024
12.125 , 4419 , 3558
2.875 , 4419 , 3427
7 , 4419 , 834
2.25 , 4419 , 8
8.625 , 4419 , 1989
7.5 , 4419 , 2769
13.25 , 4419 , 1553
2 , 4419 , 2915
307 , 4420 , 4420
1.25 , 4420 , 2450
2.125 , 4420 , 3891
9 , 4420 , 683
7.75 , 4420 , 4166
14.625 , 4420 , 2886
15.25 , 4420 , 146
2 , 4420 , 1118
9.5 , 4420 , 527
0.25 , 4420 , 2116
11.625 , 4420 , 3612
0.125 , 4420 , 3210
2 , 4420 , 4094
4.75 , 4420 , 2029
11.5 , 4420 , 3641
246.875 , 4421 , 4421
10.875 , 4421 , 614
10.5 , 4421 , 2229
3.75 , 4421 , 3039
1.25 , 4421 , 2105
11.5 , 4421 , 2413
1.625 , 4421 , 1462
324.875 , 4422 , 4422
0.875 , 4422 , 1394
9.25 , 4422 , 1160
14 , 4422 , 3864
1.375 , 4422 , 1964
13.875 , 4422 , 1327
3.25 , 4422 , 3484
13.625 , 4422 , 199
3.25 , 4422 , 2482
5 , 4422 , 688
4.125 , 4422 , 1966
13.875 , 4422 , 2046
428.375 , 4423 , 4423
9.875 , 4423 , 1023
9.25 , 4423 , 4340
5.125 , 4423 , 748
0.25 , 4423 , 481
15.125 , 4423 , 2590
8.5 , 4423 , 1979
5.125 , 4423 , 2165
5.75 , 4423 , 1117
2.5 , 4423 , 398
6.625 , 4423 , 3229
14 , 4423 , 434
15.5 , 4423 , 474
13 , 4423 , 2156
300.5 , 4424 , 4424
9.125 , 4424 , 1342
6.125 , 4424 , 3139
6.25 , 4424 , 320
229.5 , 4425 , 4425
4.75 , 4425 , 1977
3.875 , 4425 , 1404
6.25 , 4425 , 512
14.75 , 4425 , 918
13.75 , 4425 , 2048
309.375 , 4426 , 4426
8.875 , 4426 , 1258
8.625 , 4426 , 3243
13.25 , 4426 , 2656
9.75 , 4426 , 2926
0.625 , 4426 , 3969
6 , 4426 , 606
10.875 , 4426 , 2034
13.5 , 4426 , 2865
1.25 , 4426 , 2152
5.75 , 4426 , 3512
14.875 , 4426 , 2684
375.625 , 4427 , 4427
0.125 , 4427 , 2031
11.375 , 4427 , 743
13.25 , 4427 , 3337
12.5 , 4427 , 3233
13.75 , 4427 , 2599
13.625 , 4427 , 753
1.25 , 4427 , 4039
12.375 , 4427 , 3483
7 , 4427 , 2587
8.875 , 4427 , 2783
4 , 4427 , 888
6.25 , 4427 , 1866
5 , 4427 , 751
315.5 , 4428 , 4428
5.5 , 4428 , 298
7 , 4428 , 3988
3.375 , 4428 , 4341
13.875 , 4428 , 3525
4 , 4428 , 799
4.125 , 4428 , 4208
340.875 , 4429 , 4429
11.625 , 4429 , 2078
10 , 4429 , 1254
3.75 , 4429 , 1271
0.5 , 4429 , 2098
3 , 4429 , 2364
4.75 , 4429 , 2496
13.75 , 4429 , 3597
12.375 , 4429 , 906
5 , 4429 , 3988
12.625 , 4429 , 3073
248.75 , 4430 , 4430
2.5 , 4430 , 403
12.375 , 4430 , 3527
13.625 , 4430 , 669
7.125 , 4430 , 3846
10.875 , 4430 , 3388
1.75 , 4430 , 666
11.5 , 4430 , 399
324.375 , 4431 , 4431
1.875 , 4431 , 2707
1.5 , 4431 , 679
11.75 , 4431 , 543
